"","var","varDescrip","module"
"1789","hml14_03","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1790","hml14_04","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1791","hml14_05","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1792","hml14_06","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1793","hml14_07","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1794","hml14_08","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1795","hml14_09","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1796","hml14_10","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1797","hml14_11","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1798","hml14_12","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1799","hml14_13","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1800","hml14_14","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1801","hml14_15","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1802","hml14_16","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1803","hml14_17","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1804","hml14_18","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1805","hml14_19","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1806","hml14_20","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1807","hml14_21","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1808","hml14_22","net designation number (hmlidx) for 2nd net person slept under last night","hh"
"1809","hml15_01","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1810","hml15_02","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1811","hml15_03","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1812","hml15_04","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1813","hml15_05","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1814","hml15_06","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1815","hml15_07","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1816","hml15_08","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1817","hml15_09","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1818","hml15_10","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1819","hml15_11","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1820","hml15_12","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1821","hml15_13","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1822","hml15_14","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1823","hml15_15","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1824","hml15_16","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1825","hml15_17","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1826","hml15_18","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1827","hml15_19","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1828","hml15_20","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1829","hml15_21","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1830","hml15_22","net designation number (hmlidx) for 3rd net person slept under last night","hh"
"1831","hml16_01","corrected age from individual file","hh"
"1832","hml16_02","corrected age from individual file","hh"
"1833","hml16_03","corrected age from individual file","hh"
"1834","hml16_04","corrected age from individual file","hh"
"1835","hml16_05","corrected age from individual file","hh"
"1836","hml16_06","corrected age from individual file","hh"
"1837","hml16_07","corrected age from individual file","hh"
"1838","hml16_08","corrected age from individual file","hh"
"1839","hml16_09","corrected age from individual file","hh"
"1840","hml16_10","corrected age from individual file","hh"
"1841","hml16_11","corrected age from individual file","hh"
"1842","hml16_12","corrected age from individual file","hh"
"1843","hml16_13","corrected age from individual file","hh"
"1844","hml16_14","corrected age from individual file","hh"
"1845","hml16_15","corrected age from individual file","hh"
"1846","hml16_16","corrected age from individual file","hh"
"1847","hml16_17","corrected age from individual file","hh"
"1848","hml16_18","corrected age from individual file","hh"
"1849","hml16_19","corrected age from individual file","hh"
"1850","hml16_20","corrected age from individual file","hh"
"1851","hml16_21","corrected age from individual file","hh"
"1852","hml16_22","corrected age from individual file","hh"
"1853","hml16a_01","age in months (for children)","hh"
"1854","hml16a_02","age in months (for children)","hh"
"1855","hml16a_03","age in months (for children)","hh"
"1856","hml16a_04","age in months (for children)","hh"
"1857","hml16a_05","age in months (for children)","hh"
"1858","hml16a_06","age in months (for children)","hh"
"1859","hml16a_07","age in months (for children)","hh"
"1860","hml16a_08","age in months (for children)","hh"
"1861","hml16a_09","age in months (for children)","hh"
"1862","hml16a_10","age in months (for children)","hh"
"1863","hml16a_11","age in months (for children)","hh"
"1864","hml16a_12","age in months (for children)","hh"
"1865","hml16a_13","age in months (for children)","hh"
"1866","hml16a_14","age in months (for children)","hh"
"1867","hml16a_15","age in months (for children)","hh"
"1868","hml16a_16","age in months (for children)","hh"
"1869","hml16a_17","age in months (for children)","hh"
"1870","hml16a_18","age in months (for children)","hh"
"1871","hml16a_19","age in months (for children)","hh"
"1872","hml16a_20","age in months (for children)","hh"
"1873","hml16a_21","age in months (for children)","hh"
"1874","hml16a_22","age in months (for children)","hh"
"1875","hml17_01","flag for age from individual file","hh"
"1876","hml17_02","flag for age from individual file","hh"
"1877","hml17_03","flag for age from individual file","hh"
"1878","hml17_04","flag for age from individual file","hh"
"1879","hml17_05","flag for age from individual file","hh"
"1880","hml17_06","flag for age from individual file","hh"
"1881","hml17_07","flag for age from individual file","hh"
"1882","hml17_08","flag for age from individual file","hh"
"1883","hml17_09","flag for age from individual file","hh"
"1884","hml17_10","flag for age from individual file","hh"
"1885","hml17_11","flag for age from individual file","hh"
"1886","hml17_12","flag for age from individual file","hh"
"1887","hml17_13","flag for age from individual file","hh"
"1888","hml17_14","flag for age from individual file","hh"
"1889","hml17_15","flag for age from individual file","hh"
"1890","hml17_16","flag for age from individual file","hh"
"1891","hml17_17","flag for age from individual file","hh"
"1892","hml17_18","flag for age from individual file","hh"
"1893","hml17_19","flag for age from individual file","hh"
"1894","hml17_20","flag for age from individual file","hh"
"1895","hml17_21","flag for age from individual file","hh"
"1896","hml17_22","flag for age from individual file","hh"
"1897","hml18_01","pregnancy status from individual file","hh"
"1898","hml18_02","pregnancy status from individual file","hh"
"1899","hml18_03","pregnancy status from individual file","hh"
"1900","hml18_04","pregnancy status from individual file","hh"
"1901","hml18_05","pregnancy status from individual file","hh"
"1902","hml18_06","pregnancy status from individual file","hh"
"1903","hml18_07","pregnancy status from individual file","hh"
"1904","hml18_08","pregnancy status from individual file","hh"
"1905","hml18_09","pregnancy status from individual file","hh"
"1906","hml18_10","pregnancy status from individual file","hh"
"1907","hml18_11","pregnancy status from individual file","hh"
"1908","hml18_12","pregnancy status from individual file","hh"
"1909","hml18_13","pregnancy status from individual file","hh"
"1910","hml18_14","pregnancy status from individual file","hh"
"1911","hml18_15","pregnancy status from individual file","hh"
"1912","hml18_16","pregnancy status from individual file","hh"
"1913","hml18_17","pregnancy status from individual file","hh"
"1914","hml18_18","pregnancy status from individual file","hh"
"1915","hml18_19","pregnancy status from individual file","hh"
"1916","hml18_20","pregnancy status from individual file","hh"
"1917","hml18_21","pregnancy status from individual file","hh"
"1918","hml18_22","pregnancy status from individual file","hh"
"1919","hml19_01","person slept under an ever-treated net","hh"
"1920","hml19_02","person slept under an ever-treated net","hh"
"1921","hml19_03","person slept under an ever-treated net","hh"
"1922","hml19_04","person slept under an ever-treated net","hh"
"1923","hml19_05","person slept under an ever-treated net","hh"
"1924","hml19_06","person slept under an ever-treated net","hh"
"1925","hml19_07","person slept under an ever-treated net","hh"
"1926","hml19_08","person slept under an ever-treated net","hh"
"1927","hml19_09","person slept under an ever-treated net","hh"
"1928","hml19_10","person slept under an ever-treated net","hh"
"1929","hml19_11","person slept under an ever-treated net","hh"
"1930","hml19_12","person slept under an ever-treated net","hh"
"1931","hml19_13","person slept under an ever-treated net","hh"
"1932","hml19_14","person slept under an ever-treated net","hh"
"1933","hml19_15","person slept under an ever-treated net","hh"
"1934","hml19_16","person slept under an ever-treated net","hh"
"1935","hml19_17","person slept under an ever-treated net","hh"
"1936","hml19_18","person slept under an ever-treated net","hh"
"1937","hml19_19","person slept under an ever-treated net","hh"
"1938","hml19_20","person slept under an ever-treated net","hh"
"1939","hml19_21","person slept under an ever-treated net","hh"
"1940","hml19_22","person slept under an ever-treated net","hh"
"1941","hml20_01","person slept under an llin net","hh"
"1942","hml20_02","person slept under an llin net","hh"
"1943","hml20_03","person slept under an llin net","hh"
"1944","hml20_04","person slept under an llin net","hh"
"1945","hml20_05","person slept under an llin net","hh"
"1946","hml20_06","person slept under an llin net","hh"
"1947","hml20_07","person slept under an llin net","hh"
"1948","hml20_08","person slept under an llin net","hh"
"1949","hml20_09","person slept under an llin net","hh"
"1950","hml20_10","person slept under an llin net","hh"
"1951","hml20_11","person slept under an llin net","hh"
"1952","hml20_12","person slept under an llin net","hh"
"1953","hml20_13","person slept under an llin net","hh"
"1954","hml20_14","person slept under an llin net","hh"
"1955","hml20_15","person slept under an llin net","hh"
"1956","hml20_16","person slept under an llin net","hh"
"1957","hml20_17","person slept under an llin net","hh"
"1958","hml20_18","person slept under an llin net","hh"
"1959","hml20_19","person slept under an llin net","hh"
"1960","hml20_20","person slept under an llin net","hh"
"1961","hml20_21","person slept under an llin net","hh"
"1962","hml20_22","person slept under an llin net","hh"
"1963","hml30_01","line number of parent/caretaker (for malaria testing)","hh"
"1964","hml30_02","line number of parent/caretaker (for malaria testing)","hh"
"1965","hml30_03","line number of parent/caretaker (for malaria testing)","hh"
"1966","hml30_04","line number of parent/caretaker (for malaria testing)","hh"
"1967","hml30_05","line number of parent/caretaker (for malaria testing)","hh"
"1968","hml30_06","line number of parent/caretaker (for malaria testing)","hh"
"1969","hml30_07","line number of parent/caretaker (for malaria testing)","hh"
"1970","hml30_08","line number of parent/caretaker (for malaria testing)","hh"
"1971","hml30_09","line number of parent/caretaker (for malaria testing)","hh"
"1972","hml30_10","line number of parent/caretaker (for malaria testing)","hh"
"1973","hml30_11","line number of parent/caretaker (for malaria testing)","hh"
"1974","hml30_12","line number of parent/caretaker (for malaria testing)","hh"
"1975","hml30_13","line number of parent/caretaker (for malaria testing)","hh"
"1976","hml30_14","line number of parent/caretaker (for malaria testing)","hh"
"1977","hml30_15","line number of parent/caretaker (for malaria testing)","hh"
"1978","hml30_16","line number of parent/caretaker (for malaria testing)","hh"
"1979","hml30_17","line number of parent/caretaker (for malaria testing)","hh"
"1980","hml30_18","line number of parent/caretaker (for malaria testing)","hh"
"1981","hml30_19","line number of parent/caretaker (for malaria testing)","hh"
"1982","hml30_20","line number of parent/caretaker (for malaria testing)","hh"
"1983","hml30_21","line number of parent/caretaker (for malaria testing)","hh"
"1984","hml30_22","line number of parent/caretaker (for malaria testing)","hh"
"1985","hml31_01","read consent statement for malaria","hh"
"1986","hml31_02","read consent statement for malaria","hh"
"1987","hml31_03","read consent statement for malaria","hh"
"1988","hml31_04","read consent statement for malaria","hh"
"1989","hml31_05","read consent statement for malaria","hh"
"1990","hml31_06","read consent statement for malaria","hh"
"1991","hml31_07","read consent statement for malaria","hh"
"1992","hml31_08","read consent statement for malaria","hh"
"1993","hml31_09","read consent statement for malaria","hh"
"1994","hml31_10","read consent statement for malaria","hh"
"1995","hml31_11","read consent statement for malaria","hh"
"1996","hml31_12","read consent statement for malaria","hh"
"1997","hml31_13","read consent statement for malaria","hh"
"1998","hml31_14","read consent statement for malaria","hh"
"1999","hml31_15","read consent statement for malaria","hh"
"2000","hml31_16","read consent statement for malaria","hh"
"2001","hml31_17","read consent statement for malaria","hh"
"2002","hml31_18","read consent statement for malaria","hh"
"2003","hml31_19","read consent statement for malaria","hh"
"2004","hml31_20","read consent statement for malaria","hh"
"2005","hml31_21","read consent statement for malaria","hh"
"2006","hml31_22","read consent statement for malaria","hh"
"2007","hml32_01","final result of malaria from blood smear test","hh"
"2008","hml32_02","final result of malaria from blood smear test","hh"
"2009","hml32_03","final result of malaria from blood smear test","hh"
"2010","hml32_04","final result of malaria from blood smear test","hh"
"2011","hml32_05","final result of malaria from blood smear test","hh"
"2012","hml32_06","final result of malaria from blood smear test","hh"
"2013","hml32_07","final result of malaria from blood smear test","hh"
"2014","hml32_08","final result of malaria from blood smear test","hh"
"2015","hml32_09","final result of malaria from blood smear test","hh"
"2016","hml32_10","final result of malaria from blood smear test","hh"
"2017","hml32_11","final result of malaria from blood smear test","hh"
"2018","hml32_12","final result of malaria from blood smear test","hh"
"2019","hml32_13","final result of malaria from blood smear test","hh"
"2020","hml32_14","final result of malaria from blood smear test","hh"
"2021","hml32_15","final result of malaria from blood smear test","hh"
"2022","hml32_16","final result of malaria from blood smear test","hh"
"2023","hml32_17","final result of malaria from blood smear test","hh"
"2024","hml32_18","final result of malaria from blood smear test","hh"
"2025","hml32_19","final result of malaria from blood smear test","hh"
"2026","hml32_20","final result of malaria from blood smear test","hh"
"2027","hml32_21","final result of malaria from blood smear test","hh"
"2028","hml32_22","final result of malaria from blood smear test","hh"
"2029","hml33_01","result of malaria measurement","hh"
"2030","hml33_02","result of malaria measurement","hh"
"2031","hml33_03","result of malaria measurement","hh"
"2032","hml33_04","result of malaria measurement","hh"
"2033","hml33_05","result of malaria measurement","hh"
"2034","hml33_06","result of malaria measurement","hh"
"2035","hml33_07","result of malaria measurement","hh"
"2036","hml33_08","result of malaria measurement","hh"
"2037","hml33_09","result of malaria measurement","hh"
"2038","hml33_10","result of malaria measurement","hh"
"2039","hml33_11","result of malaria measurement","hh"
"2040","hml33_12","result of malaria measurement","hh"
"2041","hml33_13","result of malaria measurement","hh"
"2042","hml33_14","result of malaria measurement","hh"
"2043","hml33_15","result of malaria measurement","hh"
"2044","hml33_16","result of malaria measurement","hh"
"2045","hml33_17","result of malaria measurement","hh"
"2046","hml33_18","result of malaria measurement","hh"
"2047","hml33_19","result of malaria measurement","hh"
"2048","hml33_20","result of malaria measurement","hh"
"2049","hml33_21","result of malaria measurement","hh"
"2050","hml33_22","result of malaria measurement","hh"
"2051","hml34_01","bar code for blood smear sample","hh"
"2052","hml34_02","bar code for blood smear sample","hh"
"2053","hml34_03","bar code for blood smear sample","hh"
"2054","hml34_04","bar code for blood smear sample","hh"
"2055","hml34_05","bar code for blood smear sample","hh"
"2056","hml34_06","bar code for blood smear sample","hh"
"2057","hml34_07","bar code for blood smear sample","hh"
"2058","hml34_08","bar code for blood smear sample","hh"
"2059","hml34_09","bar code for blood smear sample","hh"
"2060","hml34_10","bar code for blood smear sample","hh"
"2061","hml34_11","bar code for blood smear sample","hh"
"2062","hml34_12","bar code for blood smear sample","hh"
"2063","hml34_13","bar code for blood smear sample","hh"
"2064","hml34_14","bar code for blood smear sample","hh"
"2065","hml34_15","bar code for blood smear sample","hh"
"2066","hml34_16","bar code for blood smear sample","hh"
"2067","hml34_17","bar code for blood smear sample","hh"
"2068","hml34_18","bar code for blood smear sample","hh"
"2069","hml34_19","bar code for blood smear sample","hh"
"2070","hml34_20","bar code for blood smear sample","hh"
"2071","hml34_21","bar code for blood smear sample","hh"
"2072","hml34_22","bar code for blood smear sample","hh"
"2073","hml35_01","result of malaria rapid test","hh"
"2074","hml35_02","result of malaria rapid test","hh"
"2075","hml35_03","result of malaria rapid test","hh"
"2076","hml35_04","result of malaria rapid test","hh"
"2077","hml35_05","result of malaria rapid test","hh"
"2078","hml35_06","result of malaria rapid test","hh"
"2079","hml35_07","result of malaria rapid test","hh"
"2080","hml35_08","result of malaria rapid test","hh"
"2081","hml35_09","result of malaria rapid test","hh"
"2082","hml35_10","result of malaria rapid test","hh"
"2083","hml35_11","result of malaria rapid test","hh"
"2084","hml35_12","result of malaria rapid test","hh"
"2085","hml35_13","result of malaria rapid test","hh"
"2086","hml35_14","result of malaria rapid test","hh"
"2087","hml35_15","result of malaria rapid test","hh"
"2088","hml35_16","result of malaria rapid test","hh"
"2089","hml35_17","result of malaria rapid test","hh"
"2090","hml35_18","result of malaria rapid test","hh"
"2091","hml35_19","result of malaria rapid test","hh"
"2092","hml35_20","result of malaria rapid test","hh"
"2093","hml35_21","result of malaria rapid test","hh"
"2094","hml35_22","result of malaria rapid test","hh"
"2095","hmlidx2_1","mosquito bed net designation number","hh"
"2096","hmlidx2_2","mosquito bed net designation number","hh"
"2097","hmlidx2_3","mosquito bed net designation number","hh"
"2098","hmlidx2_4","mosquito bed net designation number","hh"
"2099","hmlidx2_5","mosquito bed net designation number","hh"
"2100","hmlidx2_6","mosquito bed net designation number","hh"
"2101","hmlidx2_7","mosquito bed net designation number","hh"
"2102","sh133a_1","how did you obtain the net","hh"
"2103","sh133a_2","how did you obtain the net","hh"
"2104","sh133a_3","how did you obtain the net","hh"
"2105","sh133a_4","how did you obtain the net","hh"
"2106","sh133a_5","how did you obtain the net","hh"
"2107","sh133a_6","how did you obtain the net","hh"
"2108","sh133a_7","how did you obtain the net","hh"
"2109","sh133b_1","holes in the net","hh"
"2110","sh133b_2","holes in the net","hh"
"2111","sh133b_3","holes in the net","hh"
"2112","sh133b_4","holes in the net","hh"
"2113","sh133b_5","holes in the net","hh"
"2114","sh133b_6","holes in the net","hh"
"2115","sh133b_7","holes in the net","hh"
"2116","sh133c_1","shape of the net","hh"
"2117","sh133c_2","shape of the net","hh"
"2118","sh133c_3","shape of the net","hh"
"2119","sh133c_4","shape of the net","hh"
"2120","sh133c_5","shape of the net","hh"
"2121","sh133c_6","shape of the net","hh"
"2122","sh133c_7","shape of the net","hh"
"2123","hmhidx2_01","index to household schedule","hh"
"2124","hmhidx2_02","index to household schedule","hh"
"2125","hmhidx2_03","index to household schedule","hh"
"2126","hmhidx2_04","index to household schedule","hh"
"2127","hmhidx2_05","index to household schedule","hh"
"2128","hmhidx2_06","index to household schedule","hh"
"2129","hmhidx2_07","index to household schedule","hh"
"2130","hmhidx2_08","index to household schedule","hh"
"2131","hmhidx2_09","index to household schedule","hh"
"2132","hmhidx2_10","index to household schedule","hh"
"2133","hmhidx2_11","index to household schedule","hh"
"2134","hmhidx2_12","index to household schedule","hh"
"2135","hmhidx2_13","index to household schedule","hh"
"2136","hmhidx2_14","index to household schedule","hh"
"2137","hmhidx2_15","index to household schedule","hh"
"2138","hmhidx2_16","index to household schedule","hh"
"2139","hmhidx2_17","index to household schedule","hh"
"2140","hmhidx2_18","index to household schedule","hh"
"2141","hmhidx2_19","index to household schedule","hh"
"2142","hmhidx2_20","index to household schedule","hh"
"2143","hmhidx2_21","index to household schedule","hh"
"2144","hmhidx2_22","index to household schedule","hh"
"2145","sh212d_01","accepted medicine","hh"
"2146","sh212d_02","accepted medicine","hh"
"2147","sh212d_03","accepted medicine","hh"
"2148","sh212d_04","accepted medicine","hh"
"2149","sh212d_05","accepted medicine","hh"
"2150","sh212d_06","accepted medicine","hh"
"2151","sh212d_07","accepted medicine","hh"
"2152","sh212d_08","accepted medicine","hh"
"2153","sh212d_09","accepted medicine","hh"
"2154","sh212d_10","accepted medicine","hh"
"2155","sh212d_11","accepted medicine","hh"
"2156","sh212d_12","accepted medicine","hh"
"2157","sh212d_13","accepted medicine","hh"
"2158","sh212d_14","accepted medicine","hh"
"2159","sh212d_15","accepted medicine","hh"
"2160","sh212d_16","accepted medicine","hh"
"2161","sh212d_17","accepted medicine","hh"
"2162","sh212d_18","accepted medicine","hh"
"2163","sh212d_19","accepted medicine","hh"
"2164","sh212d_20","accepted medicine","hh"
"2165","sh212d_21","accepted medicine","hh"
"2166","sh212d_22","accepted medicine","hh"
"2167","sh230_01","result code of women's malaria rapid test","hh"
"2168","sh230_02","result code of women's malaria rapid test","hh"
"2169","sh230_03","result code of women's malaria rapid test","hh"
"2170","sh230_04","result code of women's malaria rapid test","hh"
"2171","sh230_05","result code of women's malaria rapid test","hh"
"2172","sh230_06","result code of women's malaria rapid test","hh"
"2173","sh230_07","result code of women's malaria rapid test","hh"
"2174","sh230_08","result code of women's malaria rapid test","hh"
"2175","sh230_09","result code of women's malaria rapid test","hh"
"2176","sh230_10","result code of women's malaria rapid test","hh"
"2177","sh230_11","result code of women's malaria rapid test","hh"
"2178","sh230_12","result code of women's malaria rapid test","hh"
"2179","sh230_13","result code of women's malaria rapid test","hh"
"2180","sh230_14","result code of women's malaria rapid test","hh"
"2181","sh230_15","result code of women's malaria rapid test","hh"
"2182","sh230_16","result code of women's malaria rapid test","hh"
"2183","sh230_17","result code of women's malaria rapid test","hh"
"2184","sh230_18","result code of women's malaria rapid test","hh"
"2185","sh230_19","result code of women's malaria rapid test","hh"
"2186","sh230_20","result code of women's malaria rapid test","hh"
"2187","sh230_21","result code of women's malaria rapid test","hh"
"2188","sh230_22","result code of women's malaria rapid test","hh"
"2189","idxhv_1","index to household schedule","hh"
"2190","idxhv_2","index to household schedule","hh"
"2191","idxhv_3","index to household schedule","hh"
"2192","idxhv_4","index to household schedule","hh"
"2193","idxhv_5","index to household schedule","hh"
"2194","idxhv_6","index to household schedule","hh"
"2195","idxhv_7","index to household schedule","hh"
"2196","idxhv_8","index to household schedule","hh"
"2197","sh406_1","read hiv consent parent/other responsible","hh"
"2198","sh406_2","read hiv consent parent/other responsible","hh"
"2199","sh406_3","read hiv consent parent/other responsible","hh"
"2200","sh406_4","read hiv consent parent/other responsible","hh"
"2201","sh406_5","read hiv consent parent/other responsible","hh"
"2202","sh406_6","read hiv consent parent/other responsible","hh"
"2203","sh406_7","read hiv consent parent/other responsible","hh"
"2204","sh406_8","read hiv consent parent/other responsible","hh"
"2205","sh408_1","record result code of dbs collection","hh"
"2206","sh408_2","record result code of dbs collection","hh"
"2207","sh408_3","record result code of dbs collection","hh"
"2208","sh408_4","record result code of dbs collection","hh"
"2209","sh408_5","record result code of dbs collection","hh"
"2210","sh408_6","record result code of dbs collection","hh"
"2211","sh408_7","record result code of dbs collection","hh"
"2212","sh408_8","record result code of dbs collection","hh"
"2213","sh409_1","bar code label hiv (children 0-14)","hh"
"2214","sh409_2","bar code label hiv (children 0-14)","hh"
"2215","sh409_3","bar code label hiv (children 0-14)","hh"
"2216","sh409_4","bar code label hiv (children 0-14)","hh"
"2217","sh409_5","bar code label hiv (children 0-14)","hh"
"2218","sh409_6","bar code label hiv (children 0-14)","hh"
"2219","sh409_7","bar code label hiv (children 0-14)","hh"
"2220","sh409_8","bar code label hiv (children 0-14)","hh"
"2221","hvc01_1","child's age in years","hh"
"2222","hvc01_2","child's age in years","hh"
"2223","hvc01_3","child's age in years","hh"
"2224","hvc01_4","child's age in years","hh"
"2225","hvc01_5","child's age in years","hh"
"2226","hvc01_6","child's age in years","hh"
"2227","hvc01_7","child's age in years","hh"
"2228","hvc01_8","child's age in years","hh"
"2229","hvc17_1","date measured (day)","hh"
"2230","hvc17_2","date measured (day)","hh"
"2231","hvc17_3","date measured (day)","hh"
"2232","hvc17_4","date measured (day)","hh"
"2233","hvc17_5","date measured (day)","hh"
"2234","hvc17_6","date measured (day)","hh"
"2235","hvc17_7","date measured (day)","hh"
"2236","hvc17_8","date measured (day)","hh"
"2237","hvc18_1","date measured (month)","hh"
"2238","hvc18_2","date measured (month)","hh"
"2239","hvc18_3","date measured (month)","hh"
"2240","hvc18_4","date measured (month)","hh"
"2241","hvc18_5","date measured (month)","hh"
"2242","hvc18_6","date measured (month)","hh"
"2243","hvc18_7","date measured (month)","hh"
"2244","hvc18_8","date measured (month)","hh"
"2245","hvc19_1","date measured (year)","hh"
"2246","hvc19_2","date measured (year)","hh"
"2247","hvc19_3","date measured (year)","hh"
"2248","hvc19_4","date measured (year)","hh"
"2249","hvc19_5","date measured (year)","hh"
"2250","hvc19_6","date measured (year)","hh"
"2251","hvc19_7","date measured (year)","hh"
"2252","hvc19_8","date measured (year)","hh"
"2253","hvc27_1","sex","hh"
"2254","hvc27_2","sex","hh"
"2255","hvc27_3","sex","hh"
"2256","hvc27_4","sex","hh"
"2257","hvc27_5","sex","hh"
"2258","hvc27_6","sex","hh"
"2259","hvc27_7","sex","hh"
"2260","hvc27_8","sex","hh"
"2261","hvc30_1","month of birth","hh"
"2262","hvc30_2","month of birth","hh"
"2263","hvc30_3","month of birth","hh"
"2264","hvc30_4","month of birth","hh"
"2265","hvc30_5","month of birth","hh"
"2266","hvc30_6","month of birth","hh"
"2267","hvc30_7","month of birth","hh"
"2268","hvc30_8","month of birth","hh"
"2269","hvc31_1","year of birth","hh"
"2270","hvc31_2","year of birth","hh"
"2271","hvc31_3","year of birth","hh"
"2272","hvc31_4","year of birth","hh"
"2273","hvc31_5","year of birth","hh"
"2274","hvc31_6","year of birth","hh"
"2275","hvc31_7","year of birth","hh"
"2276","hvc31_8","year of birth","hh"
"2277","hvc32_1","date of birth (cmc)","hh"
"2278","hvc32_2","date of birth (cmc)","hh"
"2279","hvc32_3","date of birth (cmc)","hh"
"2280","hvc32_4","date of birth (cmc)","hh"
"2281","hvc32_5","date of birth (cmc)","hh"
"2282","hvc32_6","date of birth (cmc)","hh"
"2283","hvc32_7","date of birth (cmc)","hh"
"2284","hvc32_8","date of birth (cmc)","hh"
"2285","hvc51_1","line number of parent/caretaker","hh"
"2286","hvc51_2","line number of parent/caretaker","hh"
"2287","hvc51_3","line number of parent/caretaker","hh"
"2288","hvc51_4","line number of parent/caretaker","hh"
"2289","hvc51_5","line number of parent/caretaker","hh"
"2290","hvc51_6","line number of parent/caretaker","hh"
"2291","hvc51_7","line number of parent/caretaker","hh"
"2292","hvc51_8","line number of parent/caretaker","hh"
"2293","hvc60_1","mother's line number (woman's questionnaire)","hh"
"2294","hvc60_2","mother's line number (woman's questionnaire)","hh"
"2295","hvc60_3","mother's line number (woman's questionnaire)","hh"
"2296","hvc60_4","mother's line number (woman's questionnaire)","hh"
"2297","hvc60_5","mother's line number (woman's questionnaire)","hh"
"2298","hvc60_6","mother's line number (woman's questionnaire)","hh"
"2299","hvc60_7","mother's line number (woman's questionnaire)","hh"
"2300","hvc60_8","mother's line number (woman's questionnaire)","hh"
"2301","hvc61_1","mother's highest educational level","hh"
"2302","hvc61_2","mother's highest educational level","hh"
"2303","hvc61_3","mother's highest educational level","hh"
"2304","hvc61_4","mother's highest educational level","hh"
"2305","hvc61_5","mother's highest educational level","hh"
"2306","hvc61_6","mother's highest educational level","hh"
"2307","hvc61_7","mother's highest educational level","hh"
"2308","hvc61_8","mother's highest educational level","hh"
"2309","hvc62_1","mother's highest year of education","hh"
"2310","hvc62_2","mother's highest year of education","hh"
"2311","hvc62_3","mother's highest year of education","hh"
"2312","hvc62_4","mother's highest year of education","hh"
"2313","hvc62_5","mother's highest year of education","hh"
"2314","hvc62_6","mother's highest year of education","hh"
"2315","hvc62_7","mother's highest year of education","hh"
"2316","hvc62_8","mother's highest year of education","hh"
"2317","hvc68_1","mother's highest educational level (for preliminary and final report)","hh"
"2318","hvc68_2","mother's highest educational level (for preliminary and final report)","hh"
"2319","hvc68_3","mother's highest educational level (for preliminary and final report)","hh"
"2320","hvc68_4","mother's highest educational level (for preliminary and final report)","hh"
"2321","hvc68_5","mother's highest educational level (for preliminary and final report)","hh"
"2322","hvc68_6","mother's highest educational level (for preliminary and final report)","hh"
"2323","hvc68_7","mother's highest educational level (for preliminary and final report)","hh"
"2324","hvc68_8","mother's highest educational level (for preliminary and final report)","hh"
