"","var","varDescrip","module"
"2514","mm14_07","number of sibling's children","women"
"2515","mm14_08","number of sibling's children","women"
"2516","mm14_09","number of sibling's children","women"
"2517","mm14_10","number of sibling's children","women"
"2518","mm14_11","number of sibling's children","women"
"2519","mm14_12","number of sibling's children","women"
"2520","mm14_13","number of sibling's children","women"
"2521","mm14_14","number of sibling's children","women"
"2522","mm14_15","number of sibling's children","women"
"2523","mm14_16","number of sibling's children","women"
"2524","mm14_17","number of sibling's children","women"
"2525","mm14_18","number of sibling's children","women"
"2526","mm14_19","number of sibling's children","women"
"2527","mm14_20","number of sibling's children","women"
"2528","mmc1","number of siblings of respondent","women"
"2529","mmc2","number of siblings born before respondent's birth","women"
"2530","mmc5","cut off age for maternal mortality collection (in questionnaire)","women"
"2531","idxml_1","index to birth history","women"
"2532","idxml_2","index to birth history","women"
"2533","idxml_3","index to birth history","women"
"2534","idxml_4","index to birth history","women"
"2535","idxml_5","index to birth history","women"
"2536","idxml_6","index to birth history","women"
"2537","ml0_1","type of mosquito bed net(s) child slept under last night","women"
"2538","ml0_2","type of mosquito bed net(s) child slept under last night","women"
"2539","ml0_3","type of mosquito bed net(s) child slept under last night","women"
"2540","ml0_4","type of mosquito bed net(s) child slept under last night","women"
"2541","ml0_5","type of mosquito bed net(s) child slept under last night","women"
"2542","ml0_6","type of mosquito bed net(s) child slept under last night","women"
"2543","ml13d_1","quinine taken for fever/cough","women"
"2544","ml13d_2","quinine taken for fever/cough","women"
"2545","ml13d_3","quinine taken for fever/cough","women"
"2546","ml13d_4","quinine taken for fever/cough","women"
"2547","ml13d_5","quinine taken for fever/cough","women"
"2548","ml13d_6","quinine taken for fever/cough","women"
"2549","ml13e_1","coartem - combination with artemisinin taken for fever/cough","women"
"2550","ml13e_2","coartem - combination with artemisinin taken for fever/cough","women"
"2551","ml13e_3","coartem - combination with artemisinin taken for fever/cough","women"
"2552","ml13e_4","coartem - combination with artemisinin taken for fever/cough","women"
"2553","ml13e_5","coartem - combination with artemisinin taken for fever/cough","women"
"2554","ml13e_6","coartem - combination with artemisinin taken for fever/cough","women"
"2555","ml13f_1","primo","women"
"2556","ml13f_2","primo","women"
"2557","ml13f_3","primo","women"
"2558","ml13f_4","primo","women"
"2559","ml13f_5","primo","women"
"2560","ml13f_6","primo","women"
"2561","ml13h_1","other antimalarial taken for fever/cough","women"
"2562","ml13h_2","other antimalarial taken for fever/cough","women"
"2563","ml13h_3","other antimalarial taken for fever/cough","women"
"2564","ml13h_4","other antimalarial taken for fever/cough","women"
"2565","ml13h_5","other antimalarial taken for fever/cough","women"
"2566","ml13h_6","other antimalarial taken for fever/cough","women"
"2567","ml13i_1","antibiotic pill/syrup taken for fever/cough","women"
"2568","ml13i_2","antibiotic pill/syrup taken for fever/cough","women"
"2569","ml13i_3","antibiotic pill/syrup taken for fever/cough","women"
"2570","ml13i_4","antibiotic pill/syrup taken for fever/cough","women"
"2571","ml13i_5","antibiotic pill/syrup taken for fever/cough","women"
"2572","ml13i_6","antibiotic pill/syrup taken for fever/cough","women"
"2573","ml13j_1","antibiotic injection taken for fever/cough","women"
"2574","ml13j_2","antibiotic injection taken for fever/cough","women"
"2575","ml13j_3","antibiotic injection taken for fever/cough","women"
"2576","ml13j_4","antibiotic injection taken for fever/cough","women"
"2577","ml13j_5","antibiotic injection taken for fever/cough","women"
"2578","ml13j_6","antibiotic injection taken for fever/cough","women"
"2579","ml13k_1","aspirin taken for fever/cough","women"
"2580","ml13k_2","aspirin taken for fever/cough","women"
"2581","ml13k_3","aspirin taken for fever/cough","women"
"2582","ml13k_4","aspirin taken for fever/cough","women"
"2583","ml13k_5","aspirin taken for fever/cough","women"
"2584","ml13k_6","aspirin taken for fever/cough","women"
"2585","ml13l_1","acetaminophen/paracetamol/panadol taken for fever/cough","women"
"2586","ml13l_2","acetaminophen/paracetamol/panadol taken for fever/cough","women"
"2587","ml13l_3","acetaminophen/paracetamol/panadol taken for fever/cough","women"
"2588","ml13l_4","acetaminophen/paracetamol/panadol taken for fever/cough","women"
"2589","ml13l_5","acetaminophen/paracetamol/panadol taken for fever/cough","women"
"2590","ml13l_6","acetaminophen/paracetamol/panadol taken for fever/cough","women"
"2591","ml13m_1","ibuprofen taken for fever/cough","women"
"2592","ml13m_2","ibuprofen taken for fever/cough","women"
"2593","ml13m_3","ibuprofen taken for fever/cough","women"
"2594","ml13m_4","ibuprofen taken for fever/cough","women"
"2595","ml13m_5","ibuprofen taken for fever/cough","women"
"2596","ml13m_6","ibuprofen taken for fever/cough","women"
"2597","ml13n_1","homemade medicine for fever/cough","women"
"2598","ml13n_2","homemade medicine for fever/cough","women"
"2599","ml13n_3","homemade medicine for fever/cough","women"
"2600","ml13n_4","homemade medicine for fever/cough","women"
"2601","ml13n_5","homemade medicine for fever/cough","women"
"2602","ml13n_6","homemade medicine for fever/cough","women"
"2603","ml13x_1","other taken for fever/cough","women"
"2604","ml13x_2","other taken for fever/cough","women"
"2605","ml13x_3","other taken for fever/cough","women"
"2606","ml13x_4","other taken for fever/cough","women"
"2607","ml13x_5","other taken for fever/cough","women"
"2608","ml13x_6","other taken for fever/cough","women"
"2609","ml13y_1","nothing taken for fever/cough","women"
"2610","ml13y_2","nothing taken for fever/cough","women"
"2611","ml13y_3","nothing taken for fever/cough","women"
"2612","ml13y_4","nothing taken for fever/cough","women"
"2613","ml13y_5","nothing taken for fever/cough","women"
"2614","ml13y_6","nothing taken for fever/cough","women"
"2615","ml13z_1","don't know if or what was taken for fever/cough","women"
"2616","ml13z_2","don't know if or what was taken for fever/cough","women"
"2617","ml13z_3","don't know if or what was taken for fever/cough","women"
"2618","ml13z_4","don't know if or what was taken for fever/cough","women"
"2619","ml13z_5","don't know if or what was taken for fever/cough","women"
"2620","ml13z_6","don't know if or what was taken for fever/cough","women"
"2621","ml18a_1","timing of start of quinine","women"
"2622","ml18a_2","timing of start of quinine","women"
"2623","ml18a_3","timing of start of quinine","women"
"2624","ml18a_4","timing of start of quinine","women"
"2625","ml18a_5","timing of start of quinine","women"
"2626","ml18a_6","timing of start of quinine","women"
"2627","ml20a_1","timing of start of coartem","women"
"2628","ml20a_2","timing of start of coartem","women"
"2629","ml20a_3","timing of start of coartem","women"
"2630","ml20a_4","timing of start of coartem","women"
"2631","ml20a_5","timing of start of coartem","women"
"2632","ml20a_6","timing of start of coartem","women"
"2633","ml21a_1","timing of start of primo","women"
"2634","ml21a_2","timing of start of primo","women"
"2635","ml21a_3","timing of start of primo","women"
"2636","ml21a_4","timing of start of primo","women"
"2637","ml21a_5","timing of start of primo","women"
"2638","ml21a_6","timing of start of primo","women"
"2639","ml23a_1","timing of start of other anti-malarial use","women"
"2640","ml23a_2","timing of start of other anti-malarial use","women"
"2641","ml23a_3","timing of start of other anti-malarial use","women"
"2642","ml23a_4","timing of start of other anti-malarial use","women"
"2643","ml23a_5","timing of start of other anti-malarial use","women"
"2644","ml23a_6","timing of start of other anti-malarial use","women"
"2645","d005","weight for domestic violence (6 decimals)","women"
"2646","d101a","husband/partner jealous if respondent talks with other men","women"
"2647","d101b","husband/partner accuses respondent of unfaithfulness","women"
"2648","d101c","husband/partner does not permit respondent to meet friends","women"
"2649","d101d","husband/partner tries to limit respondent's contact with family","women"
"2650","d101e","husband/partner insists on knowing where respondent is","women"
"2651","d102","number of control issues answered 'yes'  (d101x = 1)***","women"
"2652","d103a","ever been humiliated by husband/partner","women"
"2653","d103b","ever been threatened with harm by husband/partner","women"
"2654","d103c","ever been insulted or made to feel bad by husband/partner","women"
"2655","d104","experienced any emotional violence (d103x series)***","women"
"2656","d105a","ever been pushed, shook or had something thrown by husband/partner","women"
"2657","d105b","ever been slapped by husband/partner","women"
"2658","d105c","ever been punched with fist or hit by something harmful by husband/partner","women"
"2659","d105d","ever been kicked or dragged by husband/partner","women"
"2660","d105e","ever been strangled or burnt by husband/partner","women"
"2661","d105f","ever been threatened with knife/gun or other weapon by husband/partner","women"
"2662","d105h","ever been physically forced into unwanted sex by husband/partner","women"
"2663","d105i","ever been forced into other unwanted sexual acts by husband/partner","women"
"2664","d105j","ever had arm twisted or hair pulled by husband/partner","women"
"2665","d105k","ever been physically forced to perform sexual acts respondent didn't want to","women"
"2666","d106","experienced any less severe violence (d105a-c,j) by husband/partner","women"
"2667","d107","experienced any severe violence (d105d-f) by husband/partner","women"
"2668","d108","experienced any sexual violence (d105h-i,k) by husband/partner","women"
"2669","d109","timing of first event (from d105 series) in years after marriage","women"
"2670","d110a","ever had bruises because of husband/partner's actions","women"
"2671","d110b","ever had eye injuries, sprains, dislocations or burns because of husband/partner","women"
"2672","d110d","ever had wounds, broken bones, broken teeth or other serious injury because of h","women"
"2673","d111","experienced any of listed husband/partner's actions (d110x series)***","women"
"2674","d112","respondent ever physically hurt husband/partner when he was not hurting her","women"
"2675","d112a","frequency of physically hurting husband/partner in last 12 months","women"
"2676","d113","husband/partner drinks alcohol","women"
"2677","d114","frequency of husband/partner being drunk","women"
"2678","d115b","mother/step-mother: person who has ever physically hurt respondent","women"
"2679","d115c","father/step-father: person who has ever physically hurt respondent","women"
"2680","d115d","daughter/son: person who has ever physically hurt respondent","women"
"2681","d115f","sister/brother: person who has ever physically hurt respondent","women"
"2682","d115g","other relative: person who has ever physically hurt respondent","women"
"2683","d115k","current boyfriend: person who has ever physically hurt respondent","women"
"2684","d115l","former boyfriend: person who has ever physically hurt respondent","women"
"2685","d115o","mother-in-law: person who has ever physically hurt respondent","women"
"2686","d115p","father-in-law: person who has ever physically hurt respondent","women"
"2687","d115q","other in-law: person who has ever physically hurt respondent","women"
"2688","d115v","teacher: person who has ever physically hurt respondent","women"
"2689","d115w","employer: person who has ever physically hurt respondent","women"
"2690","d115x","other: person who has ever physically hurt respondent","women"
"2691","d115y","no person other than husband/partner ever physically hurt respondent","women"
"2692","d115xa","stranger: person who has ever physically hurt respondent","women"
"2693","d115xe","police/soldier: person who hurt respondent during a pregnancy","women"
"2694","d117a","frequency of being hit in last 12 months by other than husband/partner","women"
"2695","d118a","husband/partner: person who hurt respondent during a pregnancy","women"
"2696","d118b","mother/step-mother: person who hurt respondent during a pregnancy","women"
"2697","d118c","father/step-father: person who hurt respondent during a pregnancy","women"
"2698","d118d","daughter/son: person who hurt respondent during a pregnancy","women"
"2699","d118f","sister/brother: person who hurt respondent during a pregnancy","women"
"2700","d118g","other relative: person who hurt respondent during a pregnancy","women"
"2701","d118j","former husband/partner: person who hurt respondent during a pregnancy","women"
"2702","d118k","current boyfriend: person who hurt respondent during a pregnancy","women"
"2703","d118l","former boyfriend: person who hurt respondent during a pregnancy","women"
"2704","d118o","mother-in-law: person who hurt respondent during a pregnancy","women"
"2705","d118p","father-in-law: person who hurt respondent during a pregnancy","women"
"2706","d118q","other in-law: person who hurt respondent during a pregnancy","women"
"2707","d118v","teacher: person who hurt respondent during a pregnancy","women"
"2708","d118w","employer: person who hurt respondent during a pregnancy","women"
"2709","d118x","other: person who hurt respondent during a pregnancy","women"
"2710","d118y","respondent was not hurt by anyone during a pregnancy","women"
"2711","d118xe","police/soldier: person who hurt respondent during a pregnancy","women"
"2712","d119h","own family: person respondent went to seek help","women"
"2713","d119i","husband/partner family: person respondent went to seek help","women"
"2714","d119j","current/former husband/partner: person respondent went to seek help","women"
"2715","d119k","current/former boyfriend: person respondent went to seek help","women"
"2716","d119u","neighbor: person respondent went to seek help","women"
"2717","d119x","other: person respondent went to seek help","women"
"2718","d119y","respondent did not seek help from anyone","women"
"2719","d119xb","social service organization: person respondent went to seek help","women"
"2720","d119xd","friend: person respondent went to seek help","women"
"2721","d119xe","police: person respondent went to seek help","women"
"2722","d119xf","religious leader: person respondent went to seek help","women"
"2723","d119xg","lawyer: person respondent went to seek help","women"
"2724","d119xh","doctor: person respondent went to seek help","women"
"2725","d119xi","local leader: person respondent went to seek help","women"
"2726","d121","respondent's father ever beat her mother","women"
"2727","d122a","interview interrupted: husband's presence","women"
"2728","d122b","interview interrupted: other adult male's presence","women"
"2729","d122c","interview interrupted: adult female's presence","women"
"2730","d124","ever forced to have sex by anyone other than husband/partner in last 12 months","women"
"2731","d125","ever forced to perform unwanted sexual acts","women"
"2732","d126","age at first forced sexual act","women"
"2733","d127","person who forced respondent into first sexual act","women"
"2734","d128","ever told anyone else about violence","women"
"2735","d129","respondent afraid of husband/partner most of the time, sometimes or never","women"
"2736","d130a","previous husband/partner: ever hit, slap, kick or physically hurt respondent","women"
"2737","d130b","previous husband/partner: physically forced to have sex or to perform sexual act","women"
"2738","slang","language of the interview","women"
"2739","strans","translator used","women"
"2740","sdistrict","district","women"
"2741","s105","highest educational level","women"
"2742","s106","highest grade/form/year at that level","women"
"2743","s106a","highest educational level - report","women"
"2744","s115","number of trips in last 12 months","women"
"2745","s205ca","where do sons or daughters live - boarding school","women"
"2746","s205cb","where do sons or daughters live - relative","women"
"2747","s205cc","where do sons or daughters live - in the street","women"
"2748","s205cd","where do sons or daughters live - work","women"
"2749","s205ce","where do sons or daughters live - married","women"
"2750","s205cx","where do sons or daughters live - other","women"
"2751","s205cz","where do sons or daughters live - don't know","women"
"2752","s564","line number of child","women"
"2753","s564a","line number of child - youngest","women"
"2754","s566","number of children's books","women"
"2755","s567a","does child play with homemade toys","women"
"2756","s567b","does child play with toys from store","women"
"2757","s567c","does child play with household objects","women"
"2758","s568a","number of times left alone for more than an hour during last week","women"
"2759","s568b","number of times left with another child for more than an hour during last week","women"
"2760","s570","line number of child ages 0-5","women"
"2761","s570a","line number of child ages 3-5","women"
"2762","s572","attend any organized learning or early childhood education program","women"
"2763","s573","number of hours spent in last 7 days","women"
"2764","s574aa","mom read books to child","women"
"2765","s574ab","dad read books to child","women"
"2766","s574ax","other person read books to child","women"
"2767","s574ay","no one read books to child","women"
"2768","s574ba","mom told stories to child","women"
"2769","s574bb","dad told stories to child","women"
"2770","s574bx","other person told stories to child","women"
"2771","s574by","no one told stories to child","women"
"2772","s574ca","mom sang songs to child","women"
"2773","s574cb","dad sang songs to child","women"
"2774","s574cx","other person sang songs to child","women"
"2775","s574cy","no one sang songs to child","women"
"2776","s574da","mom took child outside","women"
"2777","s574db","dad took child outside","women"
"2778","s574dx","other person took child outside","women"
"2779","s574dy","no one took child outside","women"
"2780","s574ea","mom played with child","women"
"2781","s574eb","dad played with child","women"
"2782","s574ex","other person played with child","women"
"2783","s574ey","no one played with child","women"
"2784","s574fa","mom named, counted, or drew things with the child","women"
"2785","s574fb","dad named, counted, or drew things with the child","women"
"2786","s574fx","other person named, counted, or drew things with the child","women"
"2787","s574fy","no one named, counted, or drew things with the child","women"
"2788","s575","can child identify or name at least ten letters of the alphabet","women"
"2789","s576","can child read at least four simple, popular words","women"
"2790","s577","does child know name and recognize symbol of all numbers from 1 to 10","women"
"2791","s578","can child pick up a small object with two fingers","women"
"2792","s579","is child sometimes too sick to play","women"
"2793","s580","does child follow simple instructions","women"
"2794","s581","is child able to do somethings independently","women"
"2795","s582","does child get along well with other children","women"
"2796","s583","does child kick, bite, or hit other children or adults","women"
"2797","s584","does child get distracted easily","women"
"2798","s623a","number of times in the last month had sexual intercourse with last partner","women"
"2799","s623b","number of times in the last month had sexual intercourse with second to last par","women"
"2800","s623c","number of times in the last month had sexual intercourse with third to last part","women"
"2801","s626a","for women reporting 3 partners in last year the total number of people had sex w","women"
"2802","s714d","read about family planning in a brochure/pamphlet","women"
"2803","s826e","justified beating his wife when she has sex with someone else","women"
"2804","s827a","justified beating child if he/she disobeys","women"
"2805","s827b","justified beating child if he/she is impolite","women"
"2806","s827c","justified beating child if he/she embarrasses the family","women"
"2807","s907a","men reduce chances on aids by getting circumcised","women"
"2808","s910b","tested for aids for prenuptial purposes","women"
"2809","s910d","tested for aids as a couple","women"
"2810","s910e","tested for aids told each other results","women"
"2811","s1011a","have the following symptom - cough","women"
"2812","s1011b","have the following symptom - fever","women"
"2813","s1011c","have the following symptom - drenching nights sweats","women"
"2814","s1011d","have the following symptom - unexpected weight loss","women"
"2815","s1011e","have the following symptom - general fatigue or malaise","women"
"2816","s1011f","have the following symptom - chest pain","women"
"2817","s1013","have you ever sought help or care for symptom(s)","women"
"2818","s1014a","sought advice/treatment from: referral hospital","women"
"2819","s1014b","sought advice/treatment from: provincial/district hospital","women"
"2820","s1014c","sought advice/treatment from: health center","women"
"2821","s1014d","sought advice/treatment from: health post","women"
"2822","s1014e","sought advice/treatment from: outreach","women"
"2823","s1014f","sought advice/treatment from: community health worker","women"
"2824","s1014i","sought advice/treatment from: other public health facility","women"
"2825","s1014j","sought advice/treatment from: clinic","women"
"2826","s1014k","sought advice/treatment from: pharmacy","women"
"2827","s1014m","sought advice/treatment from: polyclinic","women"
"2828","s1014n","sought advice/treatment from: dispensary","women"
"2829","s1014o","sought advice/treatment from: family planning clinic","women"
"2830","s1014p","sought advice/treatment from: other private health facility","women"
"2831","s1014s","sought advice/treatment from: kiosk, shop, bar","women"
"2832","s1014t","sought advice/treatment from: traditional healer","women"
"2833","s1014v","sought advice/treatment from: friend, relative","women"
"2834","s1014x","sought advice/treatment from: other","women"
"2835","sdv18","person or persons physically hurt you in the last 12 months","women"
"2836","sdv18c","main person (besides husband/partner) who hurt respondent in last 12 months","women"
"2837","sdv24","anyone (besides husband/partner) forced respondent to have intercourse in last 1","women"
"2838","sdv24a","person (besides husband/partner) who forced respondent the very first time to ha","women"
"2839","idx94_1","index to birth history","women"
"2840","idx94_2","index to birth history","women"
"2841","idx94_3","index to birth history","women"
"2842","idx94_4","index to birth history","women"
"2843","idx94_5","index to birth history","women"
"2844","idx94_6","index to birth history","women"
"2845","s412b_1","months pregnant at second antenatal care","women"
"2846","s412b_2","months pregnant at second antenatal care","women"
"2847","s412b_3","months pregnant at second antenatal care","women"
"2848","s412b_4","months pregnant at second antenatal care","women"
"2849","s412b_5","months pregnant at second antenatal care","women"
"2850","s412b_6","months pregnant at second antenatal care","women"
"2851","s412d_1","months pregnant at third antenatal care","women"
"2852","s412d_2","months pregnant at third antenatal care","women"
"2853","s412d_3","months pregnant at third antenatal care","women"
"2854","s412d_4","months pregnant at third antenatal care","women"
"2855","s412d_5","months pregnant at third antenatal care","women"
"2856","s412d_6","months pregnant at third antenatal care","women"
"2857","s412f_1","months pregnant at fourth antenatal care","women"
"2858","s412f_2","months pregnant at fourth antenatal care","women"
"2859","s412f_3","months pregnant at fourth antenatal care","women"
"2860","s412f_4","months pregnant at fourth antenatal care","women"
"2861","s412f_5","months pregnant at fourth antenatal care","women"
"2862","s412f_6","months pregnant at fourth antenatal care","women"
"2863","s425aa_1","where got antimalarial drug - reference hospital","women"
"2864","s425aa_2","where got antimalarial drug - reference hospital","women"
"2865","s425aa_3","where got antimalarial drug - reference hospital","women"
"2866","s425aa_4","where got antimalarial drug - reference hospital","women"
"2867","s425aa_5","where got antimalarial drug - reference hospital","women"
"2868","s425aa_6","where got antimalarial drug - reference hospital","women"
"2869","s425ab_1","where got antimalarial drug - district hospital","women"
"2870","s425ab_2","where got antimalarial drug - district hospital","women"
"2871","s425ab_3","where got antimalarial drug - district hospital","women"
"2872","s425ab_4","where got antimalarial drug - district hospital","women"
"2873","s425ab_5","where got antimalarial drug - district hospital","women"
"2874","s425ab_6","where got antimalarial drug - district hospital","women"
"2875","s425ac_1","where got antimalarial drug - health center","women"
"2876","s425ac_2","where got antimalarial drug - health center","women"
"2877","s425ac_3","where got antimalarial drug - health center","women"
"2878","s425ac_4","where got antimalarial drug - health center","women"
"2879","s425ac_5","where got antimalarial drug - health center","women"
"2880","s425ac_6","where got antimalarial drug - health center","women"
"2881","s425ad_1","where got antimalarial drug - health post","women"
"2882","s425ad_2","where got antimalarial drug - health post","women"
"2883","s425ad_3","where got antimalarial drug - health post","women"
"2884","s425ad_4","where got antimalarial drug - health post","women"
"2885","s425ad_5","where got antimalarial drug - health post","women"
"2886","s425ad_6","where got antimalarial drug - health post","women"
"2887","s425ae_1","where got antimalarial drug - outreach","women"
"2888","s425ae_2","where got antimalarial drug - outreach","women"
"2889","s425ae_3","where got antimalarial drug - outreach","women"
"2890","s425ae_4","where got antimalarial drug - outreach","women"
"2891","s425ae_5","where got antimalarial drug - outreach","women"
"2892","s425ae_6","where got antimalarial drug - outreach","women"
"2893","s425af_1","where got antimalarial drug - health worker","women"
"2894","s425af_2","where got antimalarial drug - health worker","women"
"2895","s425af_3","where got antimalarial drug - health worker","women"
"2896","s425af_4","where got antimalarial drug - health worker","women"
"2897","s425af_5","where got antimalarial drug - health worker","women"
"2898","s425af_6","where got antimalarial drug - health worker","women"
"2899","s425ai_1","where got antimalarial drug - other public facility","women"
"2900","s425ai_2","where got antimalarial drug - other public facility","women"
"2901","s425ai_3","where got antimalarial drug - other public facility","women"
"2902","s425ai_4","where got antimalarial drug - other public facility","women"
"2903","s425ai_5","where got antimalarial drug - other public facility","women"
"2904","s425ai_6","where got antimalarial drug - other public facility","women"
"2905","s425aj_1","where got antimalarial drug - clinic","women"
"2906","s425aj_2","where got antimalarial drug - clinic","women"
"2907","s425aj_3","where got antimalarial drug - clinic","women"
"2908","s425aj_4","where got antimalarial drug - clinic","women"
"2909","s425aj_5","where got antimalarial drug - clinic","women"
"2910","s425aj_6","where got antimalarial drug - clinic","women"
"2911","s425ak_1","where got antimalarial drug - pharmacy","women"
"2912","s425ak_2","where got antimalarial drug - pharmacy","women"
"2913","s425ak_3","where got antimalarial drug - pharmacy","women"
"2914","s425ak_4","where got antimalarial drug - pharmacy","women"
"2915","s425ak_5","where got antimalarial drug - pharmacy","women"
"2916","s425ak_6","where got antimalarial drug - pharmacy","women"
"2917","s425am_1","where got antimalarial drug - polyclinic","women"
"2918","s425am_2","where got antimalarial drug - polyclinic","women"
"2919","s425am_3","where got antimalarial drug - polyclinic","women"
"2920","s425am_4","where got antimalarial drug - polyclinic","women"
"2921","s425am_5","where got antimalarial drug - polyclinic","women"
"2922","s425am_6","where got antimalarial drug - polyclinic","women"
"2923","s425an_1","where got antimalarial drug - dispensary","women"
"2924","s425an_2","where got antimalarial drug - dispensary","women"
"2925","s425an_3","where got antimalarial drug - dispensary","women"
"2926","s425an_4","where got antimalarial drug - dispensary","women"
"2927","s425an_5","where got antimalarial drug - dispensary","women"
"2928","s425an_6","where got antimalarial drug - dispensary","women"
"2929","s425ap_1","where got antimalarial drug - other private facility","women"
"2930","s425ap_2","where got antimalarial drug - other private facility","women"
"2931","s425ap_3","where got antimalarial drug - other private facility","women"
"2932","s425ap_4","where got antimalarial drug - other private facility","women"
"2933","s425ap_5","where got antimalarial drug - other private facility","women"
"2934","s425ap_6","where got antimalarial drug - other private facility","women"
"2935","s425as_1","where got antimalarial drug - kiosk","women"
"2936","s425as_2","where got antimalarial drug - kiosk","women"
"2937","s425as_3","where got antimalarial drug - kiosk","women"
"2938","s425as_4","where got antimalarial drug - kiosk","women"
"2939","s425as_5","where got antimalarial drug - kiosk","women"
"2940","s425as_6","where got antimalarial drug - kiosk","women"
"2941","s425at_1","where got antimalarial drug - traditional healer","women"
"2942","s425at_2","where got antimalarial drug - traditional healer","women"
"2943","s425at_3","where got antimalarial drug - traditional healer","women"
"2944","s425at_4","where got antimalarial drug - traditional healer","women"
"2945","s425at_5","where got antimalarial drug - traditional healer","women"
"2946","s425at_6","where got antimalarial drug - traditional healer","women"
"2947","s425au_1","where got antimalarial drug - church","women"
"2948","s425au_2","where got antimalarial drug - church","women"
"2949","s425au_3","where got antimalarial drug - church","women"
"2950","s425au_4","where got antimalarial drug - church","women"
"2951","s425au_5","where got antimalarial drug - church","women"
"2952","s425au_6","where got antimalarial drug - church","women"
"2953","s425av_1","where got antimalarial drug - friend relative","women"
"2954","s425av_2","where got antimalarial drug - friend relative","women"
"2955","s425av_3","where got antimalarial drug - friend relative","women"
"2956","s425av_4","where got antimalarial drug - friend relative","women"
"2957","s425av_5","where got antimalarial drug - friend relative","women"
"2958","s425av_6","where got antimalarial drug - friend relative","women"
"2959","s425ax_1","where got antimalarial drug - other","women"
"2960","s425ax_2","where got antimalarial drug - other","women"
"2961","s425ax_3","where got antimalarial drug - other","women"
"2962","s425ax_4","where got antimalarial drug - other","women"
"2963","s425ax_5","where got antimalarial drug - other","women"
"2964","s425ax_6","where got antimalarial drug - other","women"
"2965","s435a_1","how traveled to health facility to deliver by caesarean","women"
"2966","s435a_2","how traveled to health facility to deliver by caesarean","women"
"2967","s435a_3","how traveled to health facility to deliver by caesarean","women"
"2968","s435a_4","how traveled to health facility to deliver by caesarean","women"
"2969","s435a_5","how traveled to health facility to deliver by caesarean","women"
"2970","s435a_6","how traveled to health facility to deliver by caesarean","women"
"2971","s452u_1","time without sexual intercourse - unit","women"
"2972","s452u_2","time without sexual intercourse - unit","women"
"2973","s452u_3","time without sexual intercourse - unit","women"
"2974","s452u_4","time without sexual intercourse - unit","women"
"2975","s452u_5","time without sexual intercourse - unit","women"
"2976","s452u_6","time without sexual intercourse - unit","women"
"2977","s452n_1","time without sexual intercourse - number","women"
"2978","s452n_2","time without sexual intercourse - number","women"
"2979","s452n_3","time without sexual intercourse - number","women"
"2980","s452n_4","time without sexual intercourse - number","women"
"2981","s452n_5","time without sexual intercourse - number","women"
"2982","s452n_6","time without sexual intercourse - number","women"
"2983","s460b_1","why delivered at home","women"
"2984","s460b_2","why delivered at home","women"
"2985","s460b_3","why delivered at home","women"
"2986","s460b_4","why delivered at home","women"
"2987","s460b_5","why delivered at home","women"
"2988","s460b_6","why delivered at home","women"
"2989","idx95_1","index to birth history","women"
"2990","idx95_2","index to birth history","women"
"2991","idx95_3","index to birth history","women"
"2992","idx95_4","index to birth history","women"
"2993","idx95_5","index to birth history","women"
"2994","idx95_6","index to birth history","women"
"2995","s506n1_1","received pneumococcal 1","women"
"2996","s506n1_2","received pneumococcal 1","women"
"2997","s506n1_3","received pneumococcal 1","women"
"2998","s506n1_4","received pneumococcal 1","women"
"2999","s506n1_5","received pneumococcal 1","women"
"3000","s506n1_6","received pneumococcal 1","women"
"3001","s506n1d_1","pneumococcal 1 day","women"
"3002","s506n1d_2","pneumococcal 1 day","women"
"3003","s506n1d_3","pneumococcal 1 day","women"
"3004","s506n1d_4","pneumococcal 1 day","women"
"3005","s506n1d_5","pneumococcal 1 day","women"
"3006","s506n1d_6","pneumococcal 1 day","women"
"3007","s506n1m_1","pneumococcal 1 month","women"
"3008","s506n1m_2","pneumococcal 1 month","women"
"3009","s506n1m_3","pneumococcal 1 month","women"
"3010","s506n1m_4","pneumococcal 1 month","women"
"3011","s506n1m_5","pneumococcal 1 month","women"
"3012","s506n1m_6","pneumococcal 1 month","women"
"3013","s506n1y_1","pneumococcal 1 year","women"
"3014","s506n1y_2","pneumococcal 1 year","women"
"3015","s506n1y_3","pneumococcal 1 year","women"
"3016","s506n1y_4","pneumococcal 1 year","women"
"3017","s506n1y_5","pneumococcal 1 year","women"
"3018","s506n1y_6","pneumococcal 1 year","women"
"3019","s506n2_1","received pneumococcal 2","women"
"3020","s506n2_2","received pneumococcal 2","women"
"3021","s506n2_3","received pneumococcal 2","women"
"3022","s506n2_4","received pneumococcal 2","women"
"3023","s506n2_5","received pneumococcal 2","women"
"3024","s506n2_6","received pneumococcal 2","women"
"3025","s506n2d_1","pneumococcal 2 day","women"
"3026","s506n2d_2","pneumococcal 2 day","women"
"3027","s506n2d_3","pneumococcal 2 day","women"
"3028","s506n2d_4","pneumococcal 2 day","women"
"3029","s506n2d_5","pneumococcal 2 day","women"
"3030","s506n2d_6","pneumococcal 2 day","women"
"3031","s506n2m_1","pneumococcal 2 month","women"
"3032","s506n2m_2","pneumococcal 2 month","women"
"3033","s506n2m_3","pneumococcal 2 month","women"
"3034","s506n2m_4","pneumococcal 2 month","women"
"3035","s506n2m_5","pneumococcal 2 month","women"
"3036","s506n2m_6","pneumococcal 2 month","women"
